"rel_path","folder","filename","conformance","status","error","size_mb","modified","mat_format","read_method","n_vars","vars","data_var","n_rows","n_cols","matrix_class","matrix_mb","inferred_version","file_version","effective_version","expected_cols","cols_ok","version_conflict","has_timestamps","ts_len","has_variablenames","variable_names","has_ampsettings","ampsettings_kb","has_metadata","has_machinename","n_meta_fields","missing_fields","extra_fields","rate_hz","dyno_gain","read_secs","m_SampleName","m_OpType","m_Operation","m_OperationType","m_TriggerTime","m_Rate","m_CutDiameter","m_SurfaceSpeed","m_MaxRPM","m_Notes","m_Feed","m_DepthOfCut","m_Insert","m_EdgeID","m_Machine","m_Tool","m_New_Edge","m_Swarf","m_SwarfID","m_Coolant","m_fileVersion","m_Dyno","m_Stream1","conformance_v2"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Noise Data\TachoRPMTest.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Noise Data","TachoRPMTest.mat","C - legacy layout, has metadata","ok","","41.756341","2024-09-28 16:37:58","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","673280","9","double","48.47616","0.5","NaN","0.5","9","1","0","1","673280","0","","0","NaN","1","1","9","SampleName|OpType|Operation|OperationType|Feed|DepthOfCut|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","1.1946401","","","","","2023-03-29 10:59:21","25600","80","1","1000","","","","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Noise Data\Tool Head Moving Only.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Noise Data","Tool Head Moving Only.mat","C - legacy layout, has metadata","ok","","126.131766","2024-09-28 16:37:57","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2078720","9","double","149.66784","0.5","NaN","0.5","9","1","0","1","2078720","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","52.7511132","","","","","2023-04-04 07:59:40","25600","80","30","1000","Head movementr to centre","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\ShowcaseTest_ShortTimeConstant.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data","ShowcaseTest_ShortTimeConstant.mat","C - legacy layout, has metadata","ok","","184.597819","2024-09-28 16:36:09","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2903040","9","double","209.01888","0.5","NaN","0.5","9","1","0","1","2903040","0","","0","NaN","1","1","9","SampleName|OpType|Operation|OperationType|Feed|DepthOfCut|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","28.0814487","","","","","2023-03-29 13:45:59","25600","80","30","1000","","","","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Tacho_noise_20MPM.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data","Tacho_noise_20MPM.mat","C - legacy layout, has metadata","ok","","535.754969","2024-09-28 16:36:06","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","8785920","9","double","632.58624","0.5","NaN","0.5","9","1","0","1","8785920","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","61.4435785","","","","","2023-03-30 09:04:20","25600","80","30","1000","","0.1","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Tacho_noise_2_60MPM.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data","Tacho_noise_2_60MPM.mat","C - legacy layout, has metadata","ok","","188.225982","2024-09-28 16:36:07","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","3010560","9","double","216.76032","0.5","NaN","0.5","9","1","0","1","3010560","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","38.9663314","","","","","2023-03-30 09:18:04","25600","80","60","1000","Air cut","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Test Runs\ShowcaseTest.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Test Runs","ShowcaseTest.mat","C - legacy layout, has metadata","ok","","181.189231","2024-09-28 16:37:49","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2890240","9","double","208.09728","0.5","NaN","0.5","9","1","0","1","2890240","0","","0","NaN","1","1","9","SampleName|OpType|Operation|OperationType|Feed|DepthOfCut|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","56.4047383","","","","","2023-03-29 13:40:30","25600","80","30","1000","","","","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Test Runs\TestRun2.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Test Runs","TestRun2.mat","C - legacy layout, has metadata","ok","","167.182526","2024-09-28 16:37:52","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2647040","9","double","190.58688","0.5","NaN","0.5","9","1","0","1","2647040","0","","0","NaN","1","1","9","SampleName|OpType|Operation|OperationType|Feed|DepthOfCut|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","57.1141548","","","","","2023-03-29 12:56:34","25600","80","30","1000","","","","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Test Runs\TestRunFlipped.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\Test Runs","TestRunFlipped.mat","C - legacy layout, has metadata","ok","","176.389436","2024-09-28 16:37:51","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2808320","9","double","202.19904","0.5","NaN","0.5","9","1","0","1","2808320","0","","0","NaN","1","1","9","SampleName|OpType|Operation|OperationType|Feed|DepthOfCut|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","36.2963865","","","","","2023-03-29 13:19:07","25600","80","30","1000","","","","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\debug.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data","debug.mat","C - legacy layout, has metadata","ok","","50.868011","2024-09-28 16:36:10","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","865280","9","double","62.30016","0.5","NaN","0.5","9","1","0","1","865280","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","29.4892587","","","","","2023-03-30 07:09:10","25600","15","15","15","","15","15","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-F1-30MPM_0.25feed_0.1DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-F1-30MPM_0.25feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","137.959646","2024-09-28 16:40:02","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2519040","9","double","181.37088","0.5","NaN","0.5","9","1","0","1","2519040","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","22.1305985","11-RK-MO-2023-10-16-F1-30MPM_0.1feed_0.1DoC","","","","2023-10-17 08:40:44","25600","51.48","30","1000","First attempt at facing pass of RR1000","0.05","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-F2-30MPM_0.05feed_0.1DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-F2-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","144.469243","2024-09-28 16:40:03","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2670080","9","double","192.24576","0.5","NaN","0.5","9","1","0","1","2670080","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","76.0442258","11-RK-MO-2023-10-16-F2-30MPM_0.1feed_0.1DoC","","","","2023-10-17 08:58:19","25600","51.48","30","1000","Flood coolant","0.05","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-F2_1-60MPM_0.05feed_0.1DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-F2_1-60MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","162.356593","2024-09-28 16:40:17","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","3151360","9","double","226.89792","0.5","NaN","0.5","9","1","0","1","3151360","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","94.0886719","11-RK-MO-2023-10-16-F2_1-60MPM_0.05feed_0.1DoC","","","","2023-10-17 15:57:54","25600","48.5","60","1000","flood","0.05","0.1","CNMG 12 04 -08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-F3-30MPM_0.1feed_0.1DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-F3-30MPM_0.1feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","146.647492","2024-09-28 16:40:04","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2493440","9","double","179.52768","0.5","NaN","0.5","9","1","0","1","2493440","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","8.9532698","11-RK-MO-2023-10-16-F2-30MPM_0.1feed_0.1DoC","","","","2023-10-17 09:06:45","25600","51.48","30","1000","40 Bar Coolant","0.05","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-F4-60MPM_0.05feed_0.1DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-F4-60MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","95.770065","2024-09-28 16:40:05","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","1679360","9","double","120.91392","0.5","NaN","0.5","9","1","0","1","1679360","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","65.9584522","11-RK-MO-2023-10-16-F3-60MPM_0.05feed_0.1DoC","","","","2023-10-17 09:19:53","25600","51.48","60","1000","Henry's optimised RR 1000 parameters. Through coolant 40 Bar","0.05","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-F5-60MPM_0.05feed_0.1DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-F5-60MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","85.305817","2024-09-28 16:40:07","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","1630720","9","double","117.41184","0.5","NaN","0.5","9","1","0","1","1630720","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","56.3664062","11-RK-MO-2023-10-16-F5-60MPM_0.05feed_0.1DoC","","","","2023-10-17 09:32:27","25600","51.48","60","1000","Henry's optimised RR 1000 parameters. Flood coolant.","0.05","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-F6-60MPM_0.05feed_0.1DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-F6-60MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","146.419335","2024-09-28 16:40:08","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2680320","9","double","192.98304","0.5","NaN","0.5","9","1","0","1","2680320","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","28.7744767","11-RK-MO-2023-10-16-F6-30MPM_0.05feed_0.1DoC","","","","2023-10-17 09:42:55","25600","51.48","30","1000","Henry's optimised RR 1000 parameters. Flood coolant.","0.05","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-F7-60MPM_0.05feed_0.1DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-F7-60MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","74.685712","2024-09-28 16:40:09","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","1525760","9","double","109.85472","0.5","NaN","0.5","9","1","0","1","1525760","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","7.3464979","11-RK-MO-2023-10-16-F7-30MPM_0.05feed_0.1DoC","","","","2023-10-17 09:50:32","25600","51.48","80","1000","Henry's optimised RR 1000 parameters. Flood coolant.","0.05","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-O1-100MPM_feed_0.25DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-O1-100MPM_feed_0.25DoC.mat","C - legacy layout, has metadata","ok","","98.217839","2024-09-28 16:39:56","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2019840","9","double","145.42848","0.5","NaN","0.5","9","1","0","1","2019840","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","65.4730848","11-RK-MO-2023-10-16-F1-MPM_feed_DoC","","","","2023-10-16 15:50:53","25600","52.95","100","3500","","0.1","0.25","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-O2-70MPM_0.1feed_0.25DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-O2-70MPM_0.1feed_0.25DoC.mat","C - legacy layout, has metadata","ok","","57.67235","2024-09-28 16:39:57","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","1338880","9","double","96.39936","0.5","NaN","0.5","9","1","0","1","1338880","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","51.7707783","11-RK-MO-2023-10-16-O2-100MPM_0.1feed_0.1DoC","","","","2023-10-17 07:43:03","25600","51.5","70","433","","0.1","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-O3-100MPM_0.1feed_0.25DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-O3-100MPM_0.1feed_0.25DoC.mat","C - legacy layout, has metadata","ok","","28.074653","2024-09-28 16:39:59","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","519680","9","double","37.41696","0.5","NaN","0.5","9","1","0","1","519680","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","32.5735583","11-RK-MO-2023-10-16-O3-100MPM_0.1feed_0.1DoC","","","","2023-10-17 07:55:26","25600","51.5","100","618","","0.1","0.1","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-O4-70MPM_0.1feed_0.25DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-O4-70MPM_0.1feed_0.25DoC.mat","C - legacy layout, has metadata","ok","","34.287621","2024-09-28 16:40:00","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","601600","9","double","43.3152","0.5","NaN","0.5","9","1","0","1","601600","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","42.8857135","11-RK-MO-2023-10-16-O4-70MPM_0.1feed_0.25DoC","","","","2023-10-17 08:03:25","25600","51.5","70","433","","0.1","0.25","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\11-RK-MO-2023-10-16-O5-100MPM_0.1feed_0.25DoC.mat","7. RR1000 Henry","11-RK-MO-2023-10-16-O5-100MPM_0.1feed_0.25DoC.mat","C - legacy layout, has metadata","ok","","24.457502","2024-09-28 16:40:01","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","445440","9","double","32.07168","0.5","NaN","0.5","9","1","0","1","445440","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","17.8699332","11-RK-MO-2023-10-16-O4-100MPM_0.1feed_0.25DoC","","","","2023-10-17 08:13:37","25600","51.5","100","618","","0.1","0.25","CNMG 12 04 08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\141-RK-MO-2023-10-16-F1-60MPM_0.05feed_0.1DoC.mat","7. RR1000 Henry","141-RK-MO-2023-10-16-F1-60MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","80.178654","2024-09-28 16:40:18","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","1873920","9","double","134.92224","0.5","NaN","0.5","9","1","0","1","1873920","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","48.6073548","12-RK-MO-2023-10-16-F1-60MPM_0.05feed_0.1DoC","","","","2023-10-17 14:33:12","25600","48.5","60","1000","flood","0.1","0.1","CNMG 12 04 -08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"7. RR1000 Henry\141-RK-MO-2023-10-16-F2_1-60MPM_0.05feed_0.1DoC.mat","7. RR1000 Henry","141-RK-MO-2023-10-16-F2_1-60MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","131.716092","2024-09-28 16:40:16","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","3123200","9","double","224.8704","0.5","NaN","0.5","9","1","0","1","3123200","0","","0","NaN","1","0","16","OpType|Operation|OperationType|EdgeID|SwarfID|Coolant|fileVersion","","25600","1","2.79542","12-RK-MO-2023-10-16-F2_1-60MPM_0.05feed_0.1DoC","","","","2023-10-17 15:37:12","25600","48.5","60","1000","flood","0.05","0.1","CNMG 12 04 -08-SGF","","NLX 2500 700","QS-PCLNL 2525-12C","false","false","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
